4	오페뜨 건대점	5
4	온세면	5
4	완벽한인생	5
4	우무	1
4	우와	2.5
4	우주선	4
4	원조마늘순대	4
4	유림보신원	4.5
4	육시리 남양주별내점	0.5
4	윤쉐프 정직한제빵소	5
4	이익새양과점	5
4	이춘옥원조고등어쌈밥	5
4	이태리국시 본점	5
4	익선동 121	3
4	익선디미방	3
4	자매국수	5
4	장원막국수	4
4	정돈 강남점	5
4	제스티살룬	5
4	제주 정직한돈 한림협재점	5
4	제주 판타스틱버거	5
4	제주그때그집 공항점	5
4	제주크랩잭	5
4	조은전골칼국수	5
4	주간소바식당 산	5
4	지금이곳	4
4	진남횟집 돌산본점	5
4	쫑포 피자수퍼	5
4	차덕분	5
4	청해야	5
4	취향의섬	5
4	카쯔야 종로점	2
4	카페 비주비주	4
4	카페 툇마루	5
4	카페 퍼즈	5
4	카페마마스 강남역점	5
4	카페산	5
4	카페수석동198	4
4	카페썸모어	5
4	카페코지만촌	5
4	칸다소바	4.5
4	쿠쿤	5
4	크레이지카츠	2
4	타짜도르 강남점	4
4	터프이너프	4
4	테일	5
4	토속촌	2
4	토크라피	5
4	팀호완 삼성점	5
4	페어링룸	5
4	편	5
4	폴루이트	5
4	폴콘	5
4	플롭	5
4	하와이조개	5
4	하우스 베이커리	3
4	하원가흑돼지	5
4	하이웨스트 익선	4
4	한상근대통밥집	3
4	합송리 994	4
4	햇살힐링식당	5
4	향화정	4.5
4	헤이든신씨어	5
4	협재밥집술집홍대부부	5
4	협재술시	5
4	호텔세느장	3
4	호호아뜰리에	5
4	화정맛집민쿡다시마	5
4	황소양곱창	5
4	휴일로	4.5
4	2y s	5
4	CAFE EPL	5
4	Dining Hu	5
4	Oh vin	5
4	SADDLER HAUS	3
4	간장을품은소라게	5
4	감성타코합정점	4
4	강강술래 시흥점	5
4	강릉염전조개구이	2.5
4	경양카츠	5
4	고소운	5
4	고집돌우럭 제주공항점	5
4	공미학	5
4	구회말 투아웃 소곱창	5
4	그리다부부	5
4	그릭데이 성신여대점	5
4	그린노마드	5
4	그린무드	5
4	그믐족발 성수점	5
4	금돼지식당	4
4	기장올바른대게	5
4	나비루	5
4	남도분식 서촌점	4
4	뉴질랜드스토리	4.5
4	다페레스토랑	5
4	달그릇 공방	3
4	달리책방	5
4	대게가	5
4	더 스팟 패뷸러스	4.5
4	더클리프	3
4	더티트렁크	5
4	덕남	5
4	동갑부부	5
4	디디카페	5
4	딤딤섬 신세계백화점 센텀시티점	3
4	땀땀	5
4	라모스버거	5
4	라미띠에	5
4	런이트	5
4	레빠쥬	5
4	로얄경양식&amp;스테이크	4.5
4	마시안제빵소	5
